0,1,2
0,250,0.0
15,250,0.0
25,250,0.0
35,250,0.0
45,250,0.0
55,250,0.0
65,250,0.0
70,250,0.0001
75,250,0.0104
0,252,0.0
15,252,0.0
25,252,0.0
35,252,0.0
45,252,0.0
55,252,0.0
65,252,0.0
70,252,0.0
75,252,0.0105
0,254,0.0
15,254,0.0
25,254,0.0
35,254,0.0
45,254,0.0
55,254,0.0
65,254,0.0
70,254,0.0
75,254,0.0104
0,256,0.0
15,256,0.0
25,256,0.0
35,256,0.0
45,256,0.0
55,256,0.0
65,256,0.0
70,256,0.0
75,256,0.0102
0,258,0.0
15,258,0.0
25,258,0.0
35,258,0.0
45,258,0.0
55,258,0.0
65,258,0.0
70,258,0.0
75,258,0.0102
0,260,0.0
15,260,0.0
25,260,0.0
35,260,0.0
45,260,0.0
55,260,0.0
65,260,0.0
70,260,0.0
75,260,0.0103
0,262,0.0
15,262,0.0
25,262,0.0
35,262,0.0
45,262,0.0
55,262,0.0
65,262,0.0
70,262,0.0
75,262,0.0101
0,264,0.0
15,264,0.0
25,264,0.0
35,264,0.0
45,264,0.0
55,264,0.0
65,264,0.0
70,264,0.0
75,264,0.0102
0,266,0.0
15,266,0.0
25,266,0.0
35,266,0.0
45,266,0.0
55,266,0.0
65,266,0.0
70,266,0.0
75,266,0.0102
0,268,0.0
15,268,0.0
25,268,0.0
35,268,0.0
45,268,0.0
55,268,0.0
65,268,0.0
70,268,0.0
75,268,0.0101
0,270,0.0
15,270,0.0
25,270,0.0
35,270,0.0
45,270,0.0
55,270,0.0
65,270,0.0
70,270,0.0
75,270,0.01
0,272,0.0
15,272,0.0
25,272,0.0
35,272,0.0
45,272,0.0
55,272,0.0
65,272,0.0
70,272,0.0
75,272,0.01
0,274,0.0
15,274,0.0
25,274,0.0
35,274,0.0
45,274,0.0
55,274,0.0
65,274,0.0
70,274,0.0
75,274,0.01
0,276,0.0
15,276,0.0
25,276,0.0
35,276,0.0
45,276,0.0
55,276,0.0
65,276,0.0
70,276,0.0
75,276,0.01
0,278,0.0
15,278,0.0
25,278,0.0
35,278,0.0
45,278,0.0
55,278,0.0
65,278,0.0
70,278,0.0002
75,278,0.0101
0,280,0.0001
15,280,0.0003
25,280,0.0006
35,280,0.0007000000000000001
45,280,0.0005
55,280,0.0003
65,280,0.0005
70,280,0.0008
75,280,0.0106
0,282,0.0014000000000000002
15,282,0.0021
25,282,0.0024
35,282,0.0027
45,282,0.0013
55,282,0.0008
65,282,0.0019
70,282,0.0019
75,282,0.0121
0,284,0.0054
15,284,0.005699999999999999
25,284,0.0067
35,284,0.0051
45,284,0.0031
55,284,0.0028000000000000004
65,284,0.0042
70,284,0.0064
75,284,0.0151
0,286,0.0121
15,286,0.013600000000000001
25,286,0.0161
35,286,0.0073
45,286,0.0044
55,286,0.008
65,286,0.013300000000000001
70,286,0.011000000000000001
75,286,0.0169
0,288,0.0248
15,288,0.028300000000000002
25,288,0.0231
35,288,0.0102
45,288,0.0038
55,288,0.0091
65,288,0.019
70,288,0.0129
75,288,0.0182
0,290,0.0441
15,290,0.0493
25,290,0.027200000000000002
35,290,0.0192
45,290,0.014199999999999999
55,290,0.0226
65,290,0.018799999999999997
70,290,0.016399999999999998
75,290,0.024300000000000002
0,292,0.07200000000000001
15,292,0.053
25,292,0.022099999999999998
35,292,0.0115
45,292,0.0232
55,292,0.0562
65,292,0.026699999999999998
70,292,0.0323
75,292,0.0338
0,294,0.086
15,294,0.057699999999999994
25,294,0.0418
35,294,0.0074
45,294,0.0126
55,294,0.0329
65,294,0.049800000000000004
70,294,0.0513
75,294,0.0495
0,296,0.08529999999999999
15,296,0.0365
25,296,0.042300000000000004
35,296,0.0358
45,296,0.0382
55,296,0.0254
65,296,0.0916
70,296,0.0866
75,296,0.0604
0,298,0.0579
15,298,0.0737
25,298,0.0109
35,298,0.0322
45,298,0.115
55,298,0.0524
65,298,0.1442
70,298,0.1065
75,298,0.1483
0,300,0.0706
15,300,0.0682
25,300,0.015300000000000001
35,300,0.01
45,300,0.0548
55,300,0.1036
65,300,0.1898
70,300,0.2391
75,300,0.205
0,302,0.1174
15,302,0.014199999999999999
25,302,0.0554
35,302,0.0229
45,302,0.0154
55,302,0.2404
65,302,0.2984
70,302,0.3171
75,302,0.2861
0,304,0.039
15,304,0.011899999999999999
25,304,0.0246
35,304,0.09880000000000001
45,304,0.0356
55,304,0.33049999999999996
65,304,0.4301
70,304,0.3935
75,304,0.3034
0,306,0.0064
15,306,0.0591
25,306,0.0053
35,306,0.0599
45,306,0.0823
55,306,0.4886
65,306,0.49979999999999997
70,306,0.4263
75,306,0.4117
0,308,0.0378
15,308,0.0271
25,308,0.0137
35,308,0.013500000000000002
45,308,0.205
55,308,0.556
65,308,0.5309
70,308,0.5603
75,308,0.4869
0,310,0.0482
15,310,0.005
25,310,0.0504
35,310,0.0084
45,310,0.4632
55,310,0.653
65,310,0.6378
70,310,0.6479
75,310,0.4818
0,312,0.013000000000000001
15,312,0.0040999999999999995
25,312,0.031400000000000004
35,312,0.0414
45,312,0.6088
55,312,0.7231000000000001
65,312,0.7448999999999999
70,312,0.6415000000000001
75,312,0.4979
0,314,0.0022
15,314,0.0259
25,314,0.009000000000000001
35,314,0.09179999999999999
45,314,0.7907
55,314,0.7618
65,314,0.7731
70,314,0.6377
75,314,0.4622
0,316,0.008
15,316,0.0202
25,316,0.0034999999999999996
35,316,0.209
45,316,0.8618000000000001
55,316,0.8031
65,316,0.754
70,316,0.5987
75,316,0.4711
0,318,0.0206
15,318,0.0095
25,318,0.0132
35,318,0.4891
45,318,0.8737999999999999
55,318,0.8694
65,318,0.73
70,318,0.5997
75,318,0.5022
0,320,0.0106
15,320,0.0033
25,320,0.058499999999999996
35,320,0.6783
45,320,0.8985
55,320,0.9018
65,320,0.6912999999999999
70,320,0.6607
75,320,0.4972
0,322,0.0053
15,322,0.0031
25,322,0.09380000000000001
35,322,0.8445
45,322,0.9201999999999999
55,322,0.8995000000000001
65,322,0.7534000000000001
70,322,0.6507
75,322,0.5141
0,324,0.0022
15,324,0.0178
25,324,0.17920000000000003
35,324,0.9107999999999999
45,324,0.934
55,324,0.8898
65,324,0.7767000000000001
70,324,0.665
75,324,0.5339
0,326,0.0026
15,326,0.067
25,326,0.3472
35,326,0.9390999999999999
45,326,0.9484999999999999
55,326,0.8615999999999999
65,326,0.7715000000000001
70,326,0.6865000000000001
75,326,0.5609000000000001
0,328,0.0173
15,328,0.0794
25,328,0.6091
35,328,0.9601999999999999
45,328,0.9527
55,328,0.8503000000000001
65,328,0.7928000000000001
70,328,0.7076
75,328,0.5509000000000001
0,330,0.0667
15,330,0.11630000000000001
25,330,0.813
35,330,0.9609000000000001
45,330,0.9495
55,330,0.89
65,330,0.8057
70,330,0.7065
75,330,0.5318999999999999
0,332,0.067
15,332,0.19820000000000002
25,332,0.8170999999999999
35,332,0.9612
45,332,0.9465
55,332,0.9083
65,332,0.8136
70,332,0.6842
75,332,0.5481
0,334,0.0789
15,334,0.47859999999999997
25,334,0.8733
35,334,0.9626
45,334,0.9445999999999999
55,334,0.9083
65,334,0.7989
70,334,0.6964
75,334,0.5128
0,336,0.11109999999999999
15,336,0.7709999999999999
25,336,0.9351999999999999
35,336,0.9584
45,336,0.9365000000000001
55,336,0.9209
65,336,0.792
70,336,0.6748999999999999
75,336,0.4904
0,338,0.3124
15,338,0.715
25,338,0.9336
35,338,0.9643999999999999
45,338,0.9442
55,338,0.9242
65,338,0.8039000000000001
70,338,0.6325
75,338,0.5479999999999999
0,340,0.7273000000000001
15,340,0.7709
25,340,0.9409000000000001
35,340,0.9668000000000001
45,340,0.9577
55,340,0.9198999999999999
65,340,0.7695000000000001
70,340,0.6798000000000001
75,340,0.5539999999999999
0,342,0.6688
15,342,0.8742
25,342,0.9459000000000001
35,342,0.9671
