0,bottom.csv,250,0.0359
0,left.csv,250,0.0405
0,right.csv,250,0.0341
0,top.csv,250,0.0374
45,bottom.csv,250,0.0241
45,left.csv,250,0.0275
45,right.csv,250,0.022
45,top.csv,250,0.025
0,bottom.csv,252,0.0444
0,left.csv,252,0.049
0,right.csv,252,0.0414
0,top.csv,252,0.0459
45,bottom.csv,252,0.0288
45,left.csv,252,0.0322
45,right.csv,252,0.0261
45,top.csv,252,0.0294
0,bottom.csv,254,0.0503
0,left.csv,254,0.0536
0,right.csv,254,0.0454
0,top.csv,254,0.0507
45,bottom.csv,254,0.0338
45,left.csv,254,0.0381
45,right.csv,254,0.0314
45,top.csv,254,0.0353
0,bottom.csv,256,0.055
0,left.csv,256,0.06
0,right.csv,256,0.0509
0,top.csv,256,0.056
45,bottom.csv,256,0.0432
45,left.csv,256,0.0491
45,right.csv,256,0.0405
45,top.csv,256,0.0456
0,bottom.csv,258,0.0667
0,left.csv,258,0.0749
0,right.csv,258,0.0643
0,top.csv,258,0.0694
45,bottom.csv,258,0.054
45,left.csv,258,0.0597
45,right.csv,258,0.0494
45,top.csv,258,0.0555
0,bottom.csv,260,0.0813
0,left.csv,260,0.0877
0,right.csv,260,0.0785
0,top.csv,260,0.0841
45,bottom.csv,260,0.0633
45,left.csv,260,0.07
45,right.csv,260,0.0589
45,top.csv,260,0.0657
0,bottom.csv,262,0.0891
0,left.csv,262,0.094
0,right.csv,262,0.0862
0,top.csv,262,0.0925
45,bottom.csv,262,0.0805
45,left.csv,262,0.091
45,right.csv,262,0.0776
45,top.csv,262,0.086
0,bottom.csv,264,0.0982
0,left.csv,264,0.1077
0,right.csv,264,0.0965
0,top.csv,264,0.1043
45,bottom.csv,264,0.1095
45,left.csv,264,0.123
45,right.csv,264,0.1048
45,top.csv,264,0.116
0,bottom.csv,266,0.1225
0,left.csv,266,0.1414
0,right.csv,266,0.1218
0,top.csv,266,0.1319
45,bottom.csv,266,0.1407
45,left.csv,266,0.1553
45,right.csv,266,0.1325
45,top.csv,266,0.1461
0,bottom.csv,268,0.1714
0,left.csv,268,0.1985
0,right.csv,268,0.1691
0,top.csv,268,0.182
45,bottom.csv,268,0.1706
45,left.csv,268,0.1861
45,right.csv,268,0.1594
45,top.csv,268,0.1753
0,bottom.csv,270,0.2255
0,left.csv,270,0.2454
0,right.csv,270,0.2159
0,top.csv,270,0.2329
45,bottom.csv,270,0.1976
45,left.csv,270,0.213
45,right.csv,270,0.1834
45,top.csv,270,0.2009
0,bottom.csv,272,0.2485
0,left.csv,272,0.2623
0,right.csv,272,0.238
0,top.csv,272,0.2553
45,bottom.csv,272,0.2215
45,left.csv,272,0.2385
45,right.csv,272,0.2072
45,top.csv,272,0.2262
0,bottom.csv,274,0.2703
0,left.csv,274,0.2926
0,right.csv,274,0.2654
0,top.csv,274,0.2796
45,bottom.csv,274,0.2534
45,left.csv,274,0.2745
45,right.csv,274,0.241
45,top.csv,274,0.2617
0,bottom.csv,276,0.3132
0,left.csv,276,0.3319
0,right.csv,276,0.3042
0,top.csv,276,0.3211
45,bottom.csv,276,0.2952
45,left.csv,276,0.3178
45,right.csv,276,0.2815
45,top.csv,276,0.3036
0,bottom.csv,278,0.3237
0,left.csv,278,0.3271
0,right.csv,278,0.3074
0,top.csv,278,0.3285
45,bottom.csv,278,0.3361
45,left.csv,278,0.3579
45,right.csv,278,0.32
45,top.csv,278,0.3428
0,bottom.csv,280,0.3094
0,left.csv,280,0.3197
0,right.csv,280,0.299
0,top.csv,280,0.315
45,bottom.csv,280,0.3761
45,left.csv,280,0.3996
45,right.csv,280,0.36
45,top.csv,280,0.3842
0,bottom.csv,282,0.3415
0,left.csv,282,0.3748
0,right.csv,282,0.3411
0,top.csv,282,0.35
45,bottom.csv,282,0.4205
45,left.csv,282,0.4461
45,right.csv,282,0.4029
45,top.csv,282,0.4298
0,bottom.csv,284,0.4348
0,left.csv,284,0.4762
0,right.csv,284,0.4325
0,top.csv,284,0.4431
45,bottom.csv,284,0.4624
45,left.csv,284,0.4886
45,right.csv,284,0.442
45,top.csv,284,0.4716
0,bottom.csv,286,0.5163
0,left.csv,286,0.5426
0,right.csv,286,0.5018
0,top.csv,286,0.5217
45,bottom.csv,286,0.4994
45,left.csv,286,0.5265
45,right.csv,286,0.4785
45,top.csv,286,0.5095
0,bottom.csv,288,0.5555
0,left.csv,288,0.5806
0,right.csv,288,0.5388
0,top.csv,288,0.5609
45,bottom.csv,288,0.5343
45,left.csv,288,0.5604
45,right.csv,288,0.5127
45,top.csv,288,0.5431
0,bottom.csv,290,0.6001
0,left.csv,290,0.628
0,right.csv,290,0.5845
0,top.csv,290,0.6063
45,bottom.csv,290,0.5591
45,left.csv,290,0.5802
45,right.csv,290,0.5352
45,top.csv,290,0.5627
0,bottom.csv,292,0.6309
0,left.csv,292,0.6454
0,right.csv,292,0.6106
0,top.csv,292,0.6371
45,bottom.csv,292,0.5717
45,left.csv,292,0.591
45,right.csv,292,0.5501
45,top.csv,292,0.5754
0,bottom.csv,294,0.6183
0,left.csv,294,0.6276
0,right.csv,294,0.5973
0,top.csv,294,0.6246
45,bottom.csv,294,0.5912
45,left.csv,294,0.6162
45,right.csv,294,0.5781
45,top.csv,294,0.6026
0,bottom.csv,296,0.6144
0,left.csv,296,0.6375
0,right.csv,296,0.5998
0,top.csv,296,0.6211
45,bottom.csv,296,0.6336
45,left.csv,296,0.6633
45,right.csv,296,0.6257
45,top.csv,296,0.6505
0,bottom.csv,298,0.6569
0,left.csv,298,0.6895
0,right.csv,298,0.6455
0,top.csv,298,0.6628
45,bottom.csv,298,0.6837
45,left.csv,298,0.7109
45,right.csv,298,0.6714
45,top.csv,298,0.6974
0,bottom.csv,300,0.7102
0,left.csv,300,0.7333
0,right.csv,300,0.6943
0,top.csv,300,0.7128
45,bottom.csv,300,0.7173
45,left.csv,300,0.7396
45,right.csv,300,0.6999
45,top.csv,300,0.7255
0,bottom.csv,302,0.7324
0,left.csv,302,0.7448
0,right.csv,302,0.7111
0,top.csv,302,0.7313
45,bottom.csv,302,0.7378
45,left.csv,302,0.7589
45,right.csv,302,0.7205
45,top.csv,302,0.7456
0,bottom.csv,304,0.7391
0,left.csv,304,0.752
0,right.csv,304,0.7175
0,top.csv,304,0.7362
45,bottom.csv,304,0.7593
45,left.csv,304,0.781
45,right.csv,304,0.7441
45,top.csv,304,0.7688
0,bottom.csv,306,0.7531
0,left.csv,306,0.7692
0,right.csv,306,0.7353
0,top.csv,306,0.7528
45,bottom.csv,306,0.7799
45,left.csv,306,0.7988
45,right.csv,306,0.7615
45,top.csv,306,0.7863
0,bottom.csv,308,0.7678
0,left.csv,308,0.7857
0,right.csv,308,0.7573
0,top.csv,308,0.7745
45,bottom.csv,308,0.7864
45,left.csv,308,0.8014
45,right.csv,308,0.7645
45,top.csv,308,0.7895
0,bottom.csv,310,0.7809
0,left.csv,310,0.8029
0,right.csv,310,0.7772
0,top.csv,310,0.793
45,bottom.csv,310,0.7846
45,left.csv,310,0.7998
45,right.csv,310,0.7648
45,top.csv,310,0.7896
0,bottom.csv,312,0.8033
0,left.csv,312,0.8267
0,right.csv,312,0.8011
0,top.csv,312,0.8148
45,bottom.csv,312,0.7915
45,left.csv,312,0.8102
45,right.csv,312,0.7785
45,top.csv,312,0.8024
0,bottom.csv,314,0.8247
0,left.csv,314,0.8394
0,right.csv,314,0.8184
0,top.csv,314,0.8327
45,bottom.csv,314,0.8125
45,left.csv,314,0.8335
45,right.csv,314,0.804
45,top.csv,314,0.8259
0,bottom.csv,316,0.8195
0,left.csv,316,0.8232
0,right.csv,316,0.8104
0,top.csv,316,0.8258
45,bottom.csv,316,0.8367
45,left.csv,316,0.8547
45,right.csv,316,0.8264
45,top.csv,316,0.846
0,bottom.csv,318,0.7962
0,left.csv,318,0.8039
0,right.csv,318,0.7914
0,top.csv,318,0.8038
45,bottom.csv,318,0.8498
45,left.csv,318,0.8645
45,right.csv,318,0.8367
45,top.csv,318,0.8552
0,bottom.csv,320,0.7939
0,left.csv,320,0.8134
0,right.csv,320,0.7938
0,top.csv,320,0.8013
45,bottom.csv,320,0.8512
45,left.csv,320,0.8649
45,right.csv,320,0.839
45,top.csv,320,0.8564
0,bottom.csv,322,0.8252
0,left.csv,322,0.8514
0,right.csv,322,0.8249
0,top.csv,322,0.8308
45,bottom.csv,322,0.8576
45,left.csv,322,0.8725
45,right.csv,322,0.8477
45,top.csv,322,0.8646
0,bottom.csv,324,0.863
0,left.csv,324,0.879
0,right.csv,324,0.8562
0,top.csv,324,0.8663
45,bottom.csv,324,0.8673
45,left.csv,324,0.8808
45,right.csv,324,0.8567
45,top.csv,324,0.8734
0,bottom.csv,326,0.8669
0,left.csv,326,0.8715
0,right.csv,326,0.8565
0,top.csv,326,0.8715
45,bottom.csv,326,0.8717
45,left.csv,326,0.8815
45,right.csv,326,0.8567
45,top.csv,326,0.873
0,bottom.csv,328,0.8473
0,left.csv,328,0.8544
0,right.csv,328,0.8406
0,top.csv,328,0.855
45,bottom.csv,328,0.8646
45,left.csv,328,0.8722
45,right.csv,328,0.8481
45,top.csv,328,0.8644
0,bottom.csv,330,0.8422
0,left.csv,330,0.8593
0,right.csv,330,0.8412
0,top.csv,330,0.852
45,bottom.csv,330,0.8553
45,left.csv,330,0.8637
45,right.csv,330,0.8409
45,top.csv,330,0.8572
0,bottom.csv,332,0.8598
0,left.csv,332,0.8774
0,right.csv,332,0.8583
0,top.csv,332,0.8683
45,bottom.csv,332,0.853
45,left.csv,332,0.8645
45,right.csv,332,0.8432
45,top.csv,332,0.8594
0,bottom.csv,334,0.8686
0,left.csv,334,0.8722
0,right.csv,334,0.8604
0,top.csv,334,0.8739
45,bottom.csv,334,0.8619
45,left.csv,334,0.8753
45,right.csv,334,0.8551
45,top.csv,334,0.8708
0,bottom.csv,336,0.8406
0,left.csv,336,0.8333
0,right.csv,336,0.8281
0,top.csv,336,0.8445
45,bottom.csv,336,0.8758
45,left.csv,336,0.8884
45,right.csv,336,0.8685
45,top.csv,336,0.8831
0,bottom.csv,338,0.7975
0,left.csv,338,0.7952
0,right.csv,338,0.788
0,top.csv,338,0.8023
45,bottom.csv,338,0.8856
45,left.csv,338,0.8954
45,right.csv,338,0.8764
45,top.csv,338,0.8896
0,bottom.csv,340,0.7798
0,left.csv,340,0.7935
0,right.csv,340,0.7771
0,top.csv,340,0.7863
45,bottom.csv,340,0.8883
45,left.csv,340,0.8957
45,right.csv,340,0.8773
45,top.csv,340,0.8899
0,bottom.csv,342,0.804
0,left.csv,342,0.8303
0,right.csv,342,0.8054
0,top.csv,342,0.8097
45,bottom.csv,342,0.8872
45,left.csv,342,0.8935
45,right.csv,342,0.8763
45,top.csv,342,0.8878
0,bottom.csv,344,0.8537
0,left.csv,344,0.8791
0,right.csv,344,0.8538
0,top.csv,344,0.8577
45,bottom.csv,344,0.8865
45,left.csv,344,0.8929
45,right.csv,344,0.8767
45,top.csv,344,0.8879
0,bottom.csv,346,0.8917
0,left.csv,346,0.9045
0,right.csv,346,0.8866
0,top.csv,346,0.8938
45,bottom.csv,346,0.8878
45,left.csv,346,0.8958
45,right.csv,346,0.8793
45,top.csv,346,0.8913
0,bottom.csv,348,0.8966
0,left.csv,348,0.9004
0,right.csv,348,0.8886
0,top.csv,348,0.8988
45,bottom.csv,348,0.8917
45,left.csv,348,0.9011
45,right.csv,348,0.8841
45,top.csv,348,0.8962
0,bottom.csv,350,0.8864
0,left.csv,350,0.8916
0,right.csv,350,0.8791
0,top.csv,350,0.8888
45,bottom.csv,350,0.8973
45,left.csv,350,0.9076
45,right.csv,350,0.8909
45,top.csv,350,0.9029
0,bottom.csv,352,0.886
0,left.csv,352,0.8977
0,right.csv,352,0.8819
0,top.csv,352,0.8891
45,bottom.csv,352,0.9041
45,left.csv,352,0.9149
45,right.csv,352,0.8985
45,top.csv,352,0.9102
0,bottom.csv,354,0.8985
0,left.csv,354,0.9098
0,right.csv,354,0.8948
0,top.csv,354,0.9012
45,bottom.csv,354,0.911
45,left.csv,354,0.9197
45,right.csv,354,0.9045
45,top.csv,354,0.9149
0,bottom.csv,356,0.904
0,left.csv,356,0.9051
0,right.csv,356,0.8968
0,top.csv,356,0.9062
45,bottom.csv,356,0.9142
45,left.csv,356,0.9204
45,right.csv,356,0.9065
45,top.csv,356,0.9159
0,bottom.csv,358,0.8835
0,left.csv,358,0.8746
0,right.csv,358,0.8725
0,top.csv,358,0.8849
45,bottom.csv,358,0.9131
45,left.csv,358,0.9176
45,right.csv,358,0.9045
45,top.csv,358,0.913
0,bottom.csv,360,0.846
0,left.csv,360,0.8368
0,right.csv,360,0.8353
0,top.csv,360,0.8474
45,bottom.csv,360,0.91
45,left.csv,360,0.915
45,right.csv,360,0.9019
45,top.csv,360,0.9107
0,bottom.csv,362,0.817
0,left.csv,362,0.8165
0,right.csv,362,0.8093
0,top.csv,362,0.8184
45,bottom.csv,362,0.9091
45,left.csv,362,0.9152
45,right.csv,362,0.9027
45,top.csv,362,0.912
0,bottom.csv,364,0.8131
0,left.csv,364,0.8233
0,right.csv,364,0.8095
0,top.csv,364,0.8147
45,bottom.csv,364,0.9118
45,left.csv,364,0.9193
45,right.csv,364,0.9079
45,top.csv,364,0.9163
0,bottom.csv,366,0.8355
0,left.csv,366,0.8526
0,right.csv,366,0.8343
0,top.csv,366,0.8369
45,bottom.csv,366,0.9174
45,left.csv,366,0.9221
45,right.csv,366,0.9125
45,top.csv,366,0.9198
0,bottom.csv,368,0.8686
0,left.csv,368,0.883
0,right.csv,368,0.8663
0,top.csv,368,0.869
45,bottom.csv,368,0.9189
45,left.csv,368,0.92
45,right.csv,368,0.9113
45,top.csv,368,0.9172
0,bottom.csv,370,0.8916
0,left.csv,370,0.8966
0,right.csv,370,0.8847
0,top.csv,370,0.8899
45,bottom.csv,370,0.9138
